Date,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
8/27/2022,72,1,753,1630337634000,753,1047,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,14,1,740,1613693288000,740,1060,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,48,1,709,1613787112000,709,1091,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,77,1,692,1607413841000,692,1108,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,36,1,692,1622075236000,692,1108,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,27,1,680,1627966315000,680,1120,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,105,1,640,1607457327000,640,1160,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,32,1,623,1606808500000,623,1177,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,9,1,598,1621561644000,598,1202,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,107,1,596,1623283498000,596,1204,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,59,1,512,1612557428000,512,1288,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,221,1,450,1661561226000,450,1350,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,53,1,365,1636003099000,365,1435,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,56,1,307,1618297907000,307,1493,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,19,1,295,1641435882000,295,1505,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,75,1,269,1636659486000,269,1531,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,223,1,235,1641687364000,235,1565,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,82,1,206,1611198262000,206,1594,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,136,1,148,1610755987000,148,1652,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,12,1,142,1652647489000,142,1658,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,150,1,141,1614739224000,141,1659,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,240,1,135,1613893184000,135,1665,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,427,1,125,1619314103000,125,1675,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,44,1,123,1615524694000,123,1677,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,33,1,119,1621751812000,119,1681,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,895,1,113,1659392034000,113,1687,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,268,1,113,1616722279000,113,1687,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,6,1,105,1624693052000,105,1695,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,234,1,99,1612667384000,99,1701,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,2,1,98,1613256920000,98,1702,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,38,1,93,1614392507000,93,1707,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,163,1,87,1611992371000,87,1713,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,23,1,81,1609810425000,81,1719,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,78,1,80,1586928678000,80,1720,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,98,1,72,1612488174000,72,1728,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,24,7,328343,1661490434000,306743,0,TRUE,0,FnD2a0aJWOcHPBV8w3cdqi6YvzogT9doIfSIMXCQ5VpZTnFO
8/27/2022,157,7,276568,1658829051000,254968,0,TRUE,0,FnD2a0aJWOcHPBV8w3cdqi6YvzogT9doIfSIMXCQ5VpZTnFO
8/27/2022,67,7,262074,1658811652000,240474,0,TRUE,0,FnD2a0aJWOcHPBV8w3cdqi6YvzogT9doIfSIMXCQ5VpZTnFO
